sensor_id,datetime_from,datetime_to,timestamp_rollup,value,metric_name,units
35055,2023-03-27T22:00:00Z,2023-03-28T22:00:00Z,daily,9.16,pm25,µg/m³
35055,2023-03-28T22:00:00Z,2023-03-29T22:00:00Z,daily,8.82,pm25,µg/m³
35055,2023-03-29T22:00:00Z,2023-03-30T22:00:00Z,daily,17.1,pm25,µg/m³
35055,2023-03-30T22:00:00Z,2023-03-31T22:00:00Z,daily,10.9,pm25,µg/m³
35055,2023-03-31T22:00:00Z,2023-04-01T22:00:00Z,daily,10.2,pm25,µg/m³
35055,2023-04-01T22:00:00Z,2023-04-02T22:00:00Z,daily,6.75,pm25,µg/m³
35055,2023-04-02T22:00:00Z,2023-04-03T22:00:00Z,daily,3.33,pm25,µg/m³
35055,2023-04-03T22:00:00Z,2023-04-04T22:00:00Z,daily,5.84,pm25,µg/m³
35055,2023-04-04T22:00:00Z,2023-04-05T22:00:00Z,daily,18.4,pm25,µg/m³
35055,2023-04-05T22:00:00Z,2023-04-06T22:00:00Z,daily,9.05,pm25,µg/m³
35055,2023-04-06T22:00:00Z,2023-04-07T22:00:00Z,daily,14.6,pm25,µg/m³
35055,2023-04-07T22:00:00Z,2023-04-08T22:00:00Z,daily,10.5,pm25,µg/m³
35055,2023-04-08T22:00:00Z,2023-04-09T22:00:00Z,daily,11.1,pm25,µg/m³
35055,2023-04-09T22:00:00Z,2023-04-10T22:00:00Z,daily,12.4,pm25,µg/m³
35055,2023-04-10T22:00:00Z,2023-04-11T22:00:00Z,daily,15.3,pm25,µg/m³
35055,2023-04-11T22:00:00Z,2023-04-12T22:00:00Z,daily,16.8,pm25,µg/m³
35055,2023-04-12T22:00:00Z,2023-04-13T22:00:00Z,daily,23.7,pm25,µg/m³
35055,2023-04-13T22:00:00Z,2023-04-14T22:00:00Z,daily,13.4,pm25,µg/m³
35055,2023-04-14T22:00:00Z,2023-04-15T22:00:00Z,daily,5.32,pm25,µg/m³
35055,2023-04-15T22:00:00Z,2023-04-16T22:00:00Z,daily,9.91,pm25,µg/m³
35055,2023-04-16T22:00:00Z,2023-04-17T22:00:00Z,daily,12.2,pm25,µg/m³
35055,2023-04-17T22:00:00Z,2023-04-18T22:00:00Z,daily,11.7,pm25,µg/m³
35055,2023-04-18T22:00:00Z,2023-04-19T22:00:00Z,daily,10.1,pm25,µg/m³
35055,2023-04-19T22:00:00Z,2023-04-20T22:00:00Z,daily,12.2,pm25,µg/m³
35055,2023-04-20T22:00:00Z,2023-04-21T22:00:00Z,daily,10.9,pm25,µg/m³
35055,2023-04-21T22:00:00Z,2023-04-22T22:00:00Z,daily,21.4,pm25,µg/m³
35055,2023-04-22T22:00:00Z,2023-04-23T22:00:00Z,daily,13.5,pm25,µg/m³
35055,2023-04-23T22:00:00Z,2023-04-24T22:00:00Z,daily,13.6,pm25,µg/m³
35055,2023-04-25T22:00:00Z,2023-04-26T22:00:00Z,daily,7.31,pm25,µg/m³
35055,2023-04-26T22:00:00Z,2023-04-27T22:00:00Z,daily,14.1,pm25,µg/m³
35055,2023-04-27T22:00:00Z,2023-04-28T22:00:00Z,daily,15.6,pm25,µg/m³
35055,2023-04-28T22:00:00Z,2023-04-29T22:00:00Z,daily,14.2,pm25,µg/m³
35055,2023-04-29T22:00:00Z,2023-04-30T22:00:00Z,daily,10.5,pm25,µg/m³
35055,2023-04-30T22:00:00Z,2023-05-01T22:00:00Z,daily,7.63,pm25,µg/m³
35055,2023-05-01T22:00:00Z,2023-05-02T22:00:00Z,daily,10.4,pm25,µg/m³
35055,2023-05-02T22:00:00Z,2023-05-03T22:00:00Z,daily,4.93,pm25,µg/m³
35055,2023-05-03T22:00:00Z,2023-05-04T22:00:00Z,daily,11.8,pm25,µg/m³
35055,2023-05-04T22:00:00Z,2023-05-05T22:00:00Z,daily,6.5,pm25,µg/m³
35055,2023-05-05T22:00:00Z,2023-05-06T22:00:00Z,daily,7.25,pm25,µg/m³
35055,2023-05-06T22:00:00Z,2023-05-07T22:00:00Z,daily,4.66,pm25,µg/m³
35055,2023-05-07T22:00:00Z,2023-05-08T22:00:00Z,daily,13.3,pm25,µg/m³
35055,2023-05-09T22:00:00Z,2023-05-10T22:00:00Z,daily,7.3,pm25,µg/m³
35055,2023-05-10T22:00:00Z,2023-05-11T22:00:00Z,daily,6.73,pm25,µg/m³
35055,2023-05-11T22:00:00Z,2023-05-12T22:00:00Z,daily,8.63,pm25,µg/m³
35055,2023-05-12T22:00:00Z,2023-05-13T22:00:00Z,daily,17.1,pm25,µg/m³
35055,2023-05-13T22:00:00Z,2023-05-14T22:00:00Z,daily,21.8,pm25,µg/m³
35055,2023-05-15T22:00:00Z,2023-05-16T22:00:00Z,daily,8.82,pm25,µg/m³
35055,2023-05-16T22:00:00Z,2023-05-17T22:00:00Z,daily,13.2,pm25,µg/m³
35055,2023-05-17T22:00:00Z,2023-05-18T22:00:00Z,daily,4.16,pm25,µg/m³
35055,2023-05-18T22:00:00Z,2023-05-19T22:00:00Z,daily,7.81,pm25,µg/m³
35055,2023-05-19T22:00:00Z,2023-05-20T22:00:00Z,daily,9.44,pm25,µg/m³
35055,2023-05-20T22:00:00Z,2023-05-21T22:00:00Z,daily,6.06,pm25,µg/m³
35055,2023-05-21T22:00:00Z,2023-05-22T22:00:00Z,daily,7.43,pm25,µg/m³
35055,2023-05-22T22:00:00Z,2023-05-23T22:00:00Z,daily,12.1,pm25,µg/m³
35055,2023-05-23T22:00:00Z,2023-05-24T22:00:00Z,daily,13.1,pm25,µg/m³
35055,2023-05-24T22:00:00Z,2023-05-25T22:00:00Z,daily,21.1,pm25,µg/m³
35055,2023-05-25T22:00:00Z,2023-05-26T22:00:00Z,daily,9.4,pm25,µg/m³
35055,2023-05-27T22:00:00Z,2023-05-28T22:00:00Z,daily,4.65,pm25,µg/m³
35055,2023-05-28T22:00:00Z,2023-05-29T22:00:00Z,daily,8.89,pm25,µg/m³
35055,2023-05-29T22:00:00Z,2023-05-30T22:00:00Z,daily,4.61,pm25,µg/m³
35055,2023-05-30T22:00:00Z,2023-05-31T22:00:00Z,daily,4.49,pm25,µg/m³
35055,2023-05-31T22:00:00Z,2023-06-01T22:00:00Z,daily,6.0,pm25,µg/m³
35055,2023-06-01T22:00:00Z,2023-06-02T22:00:00Z,daily,7.88,pm25,µg/m³
35055,2023-06-02T22:00:00Z,2023-06-03T22:00:00Z,daily,2.91,pm25,µg/m³
35055,2023-06-03T22:00:00Z,2023-06-04T22:00:00Z,daily,4.18,pm25,µg/m³
35055,2023-06-04T22:00:00Z,2023-06-05T22:00:00Z,daily,4.61,pm25,µg/m³
35055,2023-06-05T22:00:00Z,2023-06-06T22:00:00Z,daily,8.0,pm25,µg/m³
35055,2023-06-06T22:00:00Z,2023-06-07T22:00:00Z,daily,10.1,pm25,µg/m³
35055,2023-06-07T22:00:00Z,2023-06-08T22:00:00Z,daily,10.6,pm25,µg/m³
35055,2023-06-08T22:00:00Z,2023-06-09T22:00:00Z,daily,11.7,pm25,µg/m³
35055,2023-06-09T22:00:00Z,2023-06-10T22:00:00Z,daily,10.6,pm25,µg/m³
35055,2023-06-10T22:00:00Z,2023-06-11T22:00:00Z,daily,7.15,pm25,µg/m³
35055,2023-06-11T22:00:00Z,2023-06-12T22:00:00Z,daily,4.92,pm25,µg/m³
35055,2023-06-12T22:00:00Z,2023-06-13T22:00:00Z,daily,7.99,pm25,µg/m³
35055,2023-06-13T22:00:00Z,2023-06-14T22:00:00Z,daily,10.1,pm25,µg/m³
35055,2023-06-14T22:00:00Z,2023-06-15T22:00:00Z,daily,13.9,pm25,µg/m³
35055,2023-06-15T22:00:00Z,2023-06-16T22:00:00Z,daily,17.7,pm25,µg/m³
35055,2023-06-16T22:00:00Z,2023-06-17T22:00:00Z,daily,12.0,pm25,µg/m³
35055,2023-06-17T22:00:00Z,2023-06-18T22:00:00Z,daily,17.3,pm25,µg/m³
35055,2023-06-18T22:00:00Z,2023-06-19T22:00:00Z,daily,9.5,pm25,µg/m³
35055,2023-06-19T22:00:00Z,2023-06-20T22:00:00Z,daily,10.2,pm25,µg/m³
35055,2023-06-20T22:00:00Z,2023-06-21T22:00:00Z,daily,16.4,pm25,µg/m³
35055,2023-06-21T22:00:00Z,2023-06-22T22:00:00Z,daily,15.6,pm25,µg/m³
35055,2023-06-23T22:00:00Z,2023-06-24T22:00:00Z,daily,7.05,pm25,µg/m³
35055,2023-06-24T22:00:00Z,2023-06-25T22:00:00Z,daily,13.2,pm25,µg/m³
35055,2023-06-25T22:00:00Z,2023-06-26T22:00:00Z,daily,7.32,pm25,µg/m³
35055,2023-06-26T22:00:00Z,2023-06-27T22:00:00Z,daily,7.79,pm25,µg/m³
35055,2023-06-27T22:00:00Z,2023-06-28T22:00:00Z,daily,5.17,pm25,µg/m³
35055,2023-06-28T22:00:00Z,2023-06-29T22:00:00Z,daily,6.15,pm25,µg/m³
35055,2023-06-29T22:00:00Z,2023-06-30T22:00:00Z,daily,7.68,pm25,µg/m³
35055,2023-06-30T22:00:00Z,2023-07-01T22:00:00Z,daily,12.1,pm25,µg/m³
35055,2023-07-01T22:00:00Z,2023-07-02T22:00:00Z,daily,9.08,pm25,µg/m³
35055,2023-07-02T22:00:00Z,2023-07-03T22:00:00Z,daily,8.97,pm25,µg/m³
35055,2023-07-03T22:00:00Z,2023-07-04T22:00:00Z,daily,10.2,pm25,µg/m³
35055,2023-07-04T22:00:00Z,2023-07-05T22:00:00Z,daily,20.9,pm25,µg/m³
35055,2023-07-05T22:00:00Z,2023-07-06T22:00:00Z,daily,6.77,pm25,µg/m³
35055,2023-07-06T22:00:00Z,2023-07-07T22:00:00Z,daily,9.26,pm25,µg/m³
35055,2023-07-07T22:00:00Z,2023-07-08T22:00:00Z,daily,7.7,pm25,µg/m³
35055,2023-07-08T22:00:00Z,2023-07-09T22:00:00Z,daily,5.67,pm25,µg/m³
35055,2023-07-09T22:00:00Z,2023-07-10T22:00:00Z,daily,5.23,pm25,µg/m³
35055,2023-07-10T22:00:00Z,2023-07-11T22:00:00Z,daily,4.33,pm25,µg/m³
35055,2023-07-11T22:00:00Z,2023-07-12T22:00:00Z,daily,7.23,pm25,µg/m³
35055,2023-07-12T22:00:00Z,2023-07-13T22:00:00Z,daily,10.3,pm25,µg/m³
35055,2023-07-16T22:00:00Z,2023-07-17T22:00:00Z,daily,7.01,pm25,µg/m³
35055,2023-07-17T22:00:00Z,2023-07-18T22:00:00Z,daily,5.71,pm25,µg/m³
35055,2023-07-18T22:00:00Z,2023-07-19T22:00:00Z,daily,4.79,pm25,µg/m³
35055,2023-07-19T22:00:00Z,2023-07-20T22:00:00Z,daily,6.61,pm25,µg/m³
35055,2023-07-20T22:00:00Z,2023-07-21T22:00:00Z,daily,6.74,pm25,µg/m³
35055,2023-07-21T22:00:00Z,2023-07-22T22:00:00Z,daily,9.02,pm25,µg/m³
35055,2023-07-22T22:00:00Z,2023-07-23T22:00:00Z,daily,6.51,pm25,µg/m³
35055,2023-07-23T22:00:00Z,2023-07-24T22:00:00Z,daily,5.64,pm25,µg/m³
35055,2023-07-24T22:00:00Z,2023-07-25T22:00:00Z,daily,6.4,pm25,µg/m³
35055,2023-07-25T22:00:00Z,2023-07-26T22:00:00Z,daily,6.31,pm25,µg/m³
35055,2023-07-26T22:00:00Z,2023-07-27T22:00:00Z,daily,6.09,pm25,µg/m³
35055,2023-07-27T22:00:00Z,2023-07-28T22:00:00Z,daily,6.66,pm25,µg/m³
35055,2023-07-28T22:00:00Z,2023-07-29T22:00:00Z,daily,7.58,pm25,µg/m³
35055,2023-07-29T22:00:00Z,2023-07-30T22:00:00Z,daily,5.48,pm25,µg/m³
35055,2023-07-30T22:00:00Z,2023-07-31T22:00:00Z,daily,5.04,pm25,µg/m³
35055,2023-07-31T22:00:00Z,2023-08-01T22:00:00Z,daily,6.15,pm25,µg/m³
35055,2023-08-01T22:00:00Z,2023-08-02T22:00:00Z,daily,4.67,pm25,µg/m³
35055,2023-08-02T22:00:00Z,2023-08-03T22:00:00Z,daily,4.3,pm25,µg/m³
35055,2023-08-03T22:00:00Z,2023-08-04T22:00:00Z,daily,3.6,pm25,µg/m³
35055,2023-08-04T22:00:00Z,2023-08-05T22:00:00Z,daily,8.9,pm25,µg/m³
35055,2023-08-05T22:00:00Z,2023-08-06T22:00:00Z,daily,8.71,pm25,µg/m³
35055,2023-08-06T22:00:00Z,2023-08-07T22:00:00Z,daily,2.85,pm25,µg/m³
35055,2023-08-07T22:00:00Z,2023-08-08T22:00:00Z,daily,3.86,pm25,µg/m³
35055,2023-08-08T22:00:00Z,2023-08-09T22:00:00Z,daily,4.72,pm25,µg/m³
35055,2023-08-09T22:00:00Z,2023-08-10T22:00:00Z,daily,9.27,pm25,µg/m³
35055,2023-08-10T22:00:00Z,2023-08-11T22:00:00Z,daily,6.92,pm25,µg/m³
35055,2023-08-11T22:00:00Z,2023-08-12T22:00:00Z,daily,7.09,pm25,µg/m³
35055,2023-08-12T22:00:00Z,2023-08-13T22:00:00Z,daily,9.12,pm25,µg/m³
35055,2023-08-13T22:00:00Z,2023-08-14T22:00:00Z,daily,10.9,pm25,µg/m³
35055,2023-08-14T22:00:00Z,2023-08-15T22:00:00Z,daily,9.34,pm25,µg/m³
35055,2023-08-15T22:00:00Z,2023-08-16T22:00:00Z,daily,11.5,pm25,µg/m³
35055,2023-08-16T22:00:00Z,2023-08-17T22:00:00Z,daily,10.7,pm25,µg/m³
35055,2023-08-17T22:00:00Z,2023-08-18T22:00:00Z,daily,9.96,pm25,µg/m³
35055,2023-08-23T22:00:00Z,2023-08-24T22:00:00Z,daily,9.25,pm25,µg/m³
35055,2023-08-24T22:00:00Z,2023-08-25T22:00:00Z,daily,16.4,pm25,µg/m³
35055,2023-08-25T22:00:00Z,2023-08-26T22:00:00Z,daily,9.55,pm25,µg/m³
35055,2023-08-26T22:00:00Z,2023-08-27T22:00:00Z,daily,12.2,pm25,µg/m³
35055,2023-08-27T22:00:00Z,2023-08-28T22:00:00Z,daily,8.66,pm25,µg/m³
35055,2023-08-28T22:00:00Z,2023-08-29T22:00:00Z,daily,9.06,pm25,µg/m³
35055,2023-08-29T22:00:00Z,2023-08-30T22:00:00Z,daily,12.8,pm25,µg/m³
35055,2023-08-30T22:00:00Z,2023-08-31T22:00:00Z,daily,6.76,pm25,µg/m³
35055,2023-08-31T22:00:00Z,2023-09-01T22:00:00Z,daily,6.22,pm25,µg/m³
35055,2023-09-01T22:00:00Z,2023-09-02T22:00:00Z,daily,10.3,pm25,µg/m³
35055,2023-09-02T22:00:00Z,2023-09-03T22:00:00Z,daily,10.1,pm25,µg/m³
35055,2023-09-03T22:00:00Z,2023-09-04T22:00:00Z,daily,6.95,pm25,µg/m³
35055,2023-09-04T22:00:00Z,2023-09-05T22:00:00Z,daily,8.29,pm25,µg/m³
35055,2023-09-05T22:00:00Z,2023-09-06T22:00:00Z,daily,10.8,pm25,µg/m³
35055,2023-09-06T22:00:00Z,2023-09-07T22:00:00Z,daily,13.8,pm25,µg/m³
35055,2023-09-07T22:00:00Z,2023-09-08T22:00:00Z,daily,13.4,pm25,µg/m³
35055,2023-09-08T22:00:00Z,2023-09-09T22:00:00Z,daily,20.8,pm25,µg/m³
35055,2023-09-09T22:00:00Z,2023-09-10T22:00:00Z,daily,16.4,pm25,µg/m³
35055,2023-09-10T22:00:00Z,2023-09-11T22:00:00Z,daily,14.6,pm25,µg/m³
35055,2023-09-11T22:00:00Z,2023-09-12T22:00:00Z,daily,19.9,pm25,µg/m³
35055,2023-09-12T22:00:00Z,2023-09-13T22:00:00Z,daily,30.5,pm25,µg/m³
35055,2023-09-17T22:00:00Z,2023-09-18T22:00:00Z,daily,9.14,pm25,µg/m³
35055,2023-09-18T22:00:00Z,2023-09-19T22:00:00Z,daily,10.1,pm25,µg/m³
35055,2023-09-19T22:00:00Z,2023-09-20T22:00:00Z,daily,7.72,pm25,µg/m³
35055,2023-09-21T22:00:00Z,2023-09-22T22:00:00Z,daily,13.3,pm25,µg/m³
35055,2023-09-22T22:00:00Z,2023-09-23T22:00:00Z,daily,12.9,pm25,µg/m³
35055,2023-09-23T22:00:00Z,2023-09-24T22:00:00Z,daily,7.23,pm25,µg/m³
35055,2023-09-24T22:00:00Z,2023-09-25T22:00:00Z,daily,6.04,pm25,µg/m³
35055,2023-09-25T22:00:00Z,2023-09-26T22:00:00Z,daily,16.5,pm25,µg/m³
35055,2023-09-26T22:00:00Z,2023-09-27T22:00:00Z,daily,21.7,pm25,µg/m³
35055,2023-09-27T22:00:00Z,2023-09-28T22:00:00Z,daily,20.2,pm25,µg/m³
35055,2023-09-28T22:00:00Z,2023-09-29T22:00:00Z,daily,19.4,pm25,µg/m³
35055,2023-09-29T22:00:00Z,2023-09-30T22:00:00Z,daily,14.6,pm25,µg/m³
35055,2023-09-30T22:00:00Z,2023-10-01T22:00:00Z,daily,8.38,pm25,µg/m³
35055,2023-10-01T22:00:00Z,2023-10-02T22:00:00Z,daily,11.8,pm25,µg/m³
35055,2023-10-02T22:00:00Z,2023-10-03T22:00:00Z,daily,10.0,pm25,µg/m³
35055,2023-10-03T22:00:00Z,2023-10-04T22:00:00Z,daily,6.42,pm25,µg/m³
35055,2023-10-04T22:00:00Z,2023-10-05T22:00:00Z,daily,9.38,pm25,µg/m³
35055,2023-10-05T22:00:00Z,2023-10-06T22:00:00Z,daily,12.2,pm25,µg/m³
35055,2023-10-06T22:00:00Z,2023-10-07T22:00:00Z,daily,6.61,pm25,µg/m³
35055,2023-10-07T22:00:00Z,2023-10-08T22:00:00Z,daily,4.65,pm25,µg/m³
35055,2023-10-08T22:00:00Z,2023-10-09T22:00:00Z,daily,10.6,pm25,µg/m³
35055,2023-10-09T22:00:00Z,2023-10-10T22:00:00Z,daily,19.7,pm25,µg/m³
35055,2023-10-10T22:00:00Z,2023-10-11T22:00:00Z,daily,19.9,pm25,µg/m³
35055,2023-10-11T22:00:00Z,2023-10-12T22:00:00Z,daily,10.9,pm25,µg/m³
35055,2023-10-12T22:00:00Z,2023-10-13T22:00:00Z,daily,15.1,pm25,µg/m³
35055,2023-10-13T22:00:00Z,2023-10-14T22:00:00Z,daily,11.8,pm25,µg/m³
35055,2023-10-14T22:00:00Z,2023-10-15T22:00:00Z,daily,6.05,pm25,µg/m³
35055,2023-10-15T22:00:00Z,2023-10-16T22:00:00Z,daily,5.8,pm25,µg/m³
35055,2023-10-25T22:00:00Z,2023-10-26T22:00:00Z,daily,11.0,pm25,µg/m³
35055,2023-10-26T22:00:00Z,2023-10-27T22:00:00Z,daily,13.5,pm25,µg/m³
35055,2023-10-27T22:00:00Z,2023-10-28T22:00:00Z,daily,9.76,pm25,µg/m³
35055,2023-10-28T22:00:00Z,2023-10-29T23:00:00Z,daily,18.4,pm25,µg/m³
35055,2023-10-29T23:00:00Z,2023-10-30T23:00:00Z,daily,14.3,pm25,µg/m³
35055,2023-10-30T23:00:00Z,2023-10-31T23:00:00Z,daily,13.2,pm25,µg/m³
35055,2023-10-31T23:00:00Z,2023-11-01T23:00:00Z,daily,4.4,pm25,µg/m³
35055,2023-11-01T23:00:00Z,2023-11-02T23:00:00Z,daily,17.4,pm25,µg/m³
35055,2023-11-02T23:00:00Z,2023-11-03T23:00:00Z,daily,6.67,pm25,µg/m³
35055,2023-11-03T23:00:00Z,2023-11-04T23:00:00Z,daily,7.94,pm25,µg/m³
35055,2023-11-04T23:00:00Z,2023-11-05T23:00:00Z,daily,18.4,pm25,µg/m³
35055,2023-11-05T23:00:00Z,2023-11-06T23:00:00Z,daily,4.33,pm25,µg/m³
35055,2023-11-06T23:00:00Z,2023-11-07T23:00:00Z,daily,11.6,pm25,µg/m³
35055,2023-11-07T23:00:00Z,2023-11-08T23:00:00Z,daily,16.4,pm25,µg/m³
35055,2023-11-08T23:00:00Z,2023-11-09T23:00:00Z,daily,16.6,pm25,µg/m³
35055,2023-11-09T23:00:00Z,2023-11-10T23:00:00Z,daily,13.4,pm25,µg/m³
35055,2023-11-10T23:00:00Z,2023-11-11T23:00:00Z,daily,24.5,pm25,µg/m³
35055,2023-11-11T23:00:00Z,2023-11-12T23:00:00Z,daily,18.6,pm25,µg/m³
35055,2023-11-12T23:00:00Z,2023-11-13T23:00:00Z,daily,15.5,pm25,µg/m³
35055,2023-11-13T23:00:00Z,2023-11-14T23:00:00Z,daily,12.9,pm25,µg/m³
35055,2023-11-14T23:00:00Z,2023-11-15T23:00:00Z,daily,9.98,pm25,µg/m³
35055,2023-11-15T23:00:00Z,2023-11-16T23:00:00Z,daily,21.0,pm25,µg/m³
35055,2023-11-16T23:00:00Z,2023-11-17T23:00:00Z,daily,13.0,pm25,µg/m³
35055,2023-11-17T23:00:00Z,2023-11-18T23:00:00Z,daily,11.6,pm25,µg/m³
35055,2023-11-18T23:00:00Z,2023-11-19T23:00:00Z,daily,18.5,pm25,µg/m³
35055,2023-11-19T23:00:00Z,2023-11-20T23:00:00Z,daily,13.0,pm25,µg/m³
35055,2023-11-20T23:00:00Z,2023-11-21T23:00:00Z,daily,18.5,pm25,µg/m³
35055,2023-11-21T23:00:00Z,2023-11-22T23:00:00Z,daily,12.9,pm25,µg/m³
35055,2023-11-22T23:00:00Z,2023-11-23T23:00:00Z,daily,16.5,pm25,µg/m³
35055,2023-11-23T23:00:00Z,2023-11-24T23:00:00Z,daily,3.8,pm25,µg/m³
35055,2023-11-24T23:00:00Z,2023-11-25T23:00:00Z,daily,7.18,pm25,µg/m³
35055,2023-11-25T23:00:00Z,2023-11-26T23:00:00Z,daily,7.78,pm25,µg/m³
35055,2023-11-26T23:00:00Z,2023-11-27T23:00:00Z,daily,21.0,pm25,µg/m³
35055,2023-11-27T23:00:00Z,2023-11-28T23:00:00Z,daily,30.8,pm25,µg/m³
35055,2023-11-28T23:00:00Z,2023-11-29T23:00:00Z,daily,23.4,pm25,µg/m³
35055,2023-11-29T23:00:00Z,2023-11-30T23:00:00Z,daily,34.7,pm25,µg/m³
35055,2023-11-30T23:00:00Z,2023-12-01T23:00:00Z,daily,40.3,pm25,µg/m³
35055,2023-12-01T23:00:00Z,2023-12-02T23:00:00Z,daily,44.5,pm25,µg/m³
35055,2023-12-02T23:00:00Z,2023-12-03T23:00:00Z,daily,20.5,pm25,µg/m³
35055,2023-12-03T23:00:00Z,2023-12-04T23:00:00Z,daily,21.8,pm25,µg/m³
35055,2023-12-04T23:00:00Z,2023-12-05T23:00:00Z,daily,38.0,pm25,µg/m³
35055,2023-12-05T23:00:00Z,2023-12-06T23:00:00Z,daily,30.2,pm25,µg/m³
35055,2023-12-06T23:00:00Z,2023-12-07T23:00:00Z,daily,24.9,pm25,µg/m³
35055,2023-12-07T23:00:00Z,2023-12-08T23:00:00Z,daily,24.5,pm25,µg/m³
35055,2023-12-08T23:00:00Z,2023-12-09T23:00:00Z,daily,32.7,pm25,µg/m³
35055,2023-12-09T23:00:00Z,2023-12-10T23:00:00Z,daily,27.5,pm25,µg/m³
35055,2023-12-10T23:00:00Z,2023-12-11T23:00:00Z,daily,21.3,pm25,µg/m³
35055,2023-12-11T23:00:00Z,2023-12-12T23:00:00Z,daily,20.8,pm25,µg/m³
35055,2023-12-13T23:00:00Z,2023-12-14T23:00:00Z,daily,19.6,pm25,µg/m³
35055,2023-12-14T23:00:00Z,2023-12-15T23:00:00Z,daily,19.2,pm25,µg/m³
35055,2023-12-15T23:00:00Z,2023-12-16T23:00:00Z,daily,16.7,pm25,µg/m³
35055,2023-12-16T23:00:00Z,2023-12-17T23:00:00Z,daily,17.3,pm25,µg/m³
35055,2023-12-17T23:00:00Z,2023-12-18T23:00:00Z,daily,15.0,pm25,µg/m³
35055,2023-12-18T23:00:00Z,2023-12-19T23:00:00Z,daily,13.3,pm25,µg/m³
35055,2023-12-19T23:00:00Z,2023-12-20T23:00:00Z,daily,9.03,pm25,µg/m³
35055,2023-12-20T23:00:00Z,2023-12-21T23:00:00Z,daily,5.35,pm25,µg/m³
35055,2023-12-21T23:00:00Z,2023-12-22T23:00:00Z,daily,4.02,pm25,µg/m³
35055,2023-12-22T23:00:00Z,2023-12-23T23:00:00Z,daily,4.3,pm25,µg/m³
35055,2023-12-23T23:00:00Z,2023-12-24T23:00:00Z,daily,6.78,pm25,µg/m³
35055,2023-12-24T23:00:00Z,2023-12-25T23:00:00Z,daily,2.38,pm25,µg/m³
35055,2023-12-25T23:00:00Z,2023-12-26T23:00:00Z,daily,4.55,pm25,µg/m³
35055,2023-12-26T23:00:00Z,2023-12-27T23:00:00Z,daily,9.2,pm25,µg/m³
35055,2023-12-27T23:00:00Z,2023-12-28T23:00:00Z,daily,16.5,pm25,µg/m³
35055,2023-12-28T23:00:00Z,2023-12-29T23:00:00Z,daily,13.7,pm25,µg/m³
35986,2022-12-31T23:00:00Z,2023-01-01T23:00:00Z,daily,6.01,no2,µg/m³
35986,2023-01-01T23:00:00Z,2023-01-02T23:00:00Z,daily,24.6,no2,µg/m³
35986,2023-01-02T23:00:00Z,2023-01-03T23:00:00Z,daily,14.9,no2,µg/m³
35986,2023-01-03T23:00:00Z,2023-01-04T23:00:00Z,daily,26.1,no2,µg/m³
35986,2023-01-04T23:00:00Z,2023-01-05T23:00:00Z,daily,7.35,no2,µg/m³
35986,2023-01-05T23:00:00Z,2023-01-06T23:00:00Z,daily,8.84,no2,µg/m³
35986,2023-01-06T23:00:00Z,2023-01-07T23:00:00Z,daily,24.4,no2,µg/m³
35986,2023-01-07T23:00:00Z,2023-01-08T23:00:00Z,daily,10.9,no2,µg/m³
35986,2023-01-08T23:00:00Z,2023-01-09T23:00:00Z,daily,23.1,no2,µg/m³
35986,2023-01-09T23:00:00Z,2023-01-10T23:00:00Z,daily,21.9,no2,µg/m³
35986,2023-01-10T23:00:00Z,2023-01-11T23:00:00Z,daily,20.4,no2,µg/m³
35986,2023-01-15T23:00:00Z,2023-01-16T23:00:00Z,daily,11.8,no2,µg/m³
35986,2023-01-16T23:00:00Z,2023-01-17T23:00:00Z,daily,29.0,no2,µg/m³
35986,2023-01-17T23:00:00Z,2023-01-18T23:00:00Z,daily,25.9,no2,µg/m³
35986,2023-01-18T23:00:00Z,2023-01-19T23:00:00Z,daily,30.2,no2,µg/m³
35986,2023-01-19T23:00:00Z,2023-01-20T23:00:00Z,daily,19.7,no2,µg/m³
35986,2023-01-20T23:00:00Z,2023-01-21T23:00:00Z,daily,10.5,no2,µg/m³
35986,2023-01-21T23:00:00Z,2023-01-22T23:00:00Z,daily,10.8,no2,µg/m³
35986,2023-01-22T23:00:00Z,2023-01-23T23:00:00Z,daily,18.9,no2,µg/m³
35986,2023-01-23T23:00:00Z,2023-01-24T23:00:00Z,daily,17.3,no2,µg/m³
35986,2023-01-24T23:00:00Z,2023-01-25T23:00:00Z,daily,17.7,no2,µg/m³
35986,2023-01-25T23:00:00Z,2023-01-26T23:00:00Z,daily,26.0,no2,µg/m³
35986,2023-01-26T23:00:00Z,2023-01-27T23:00:00Z,daily,28.3,no2,µg/m³
35986,2023-01-27T23:00:00Z,2023-01-28T23:00:00Z,daily,13.8,no2,µg/m³
35986,2023-01-28T23:00:00Z,2023-01-29T23:00:00Z,daily,8.26,no2,µg/m³
35986,2023-01-29T23:00:00Z,2023-01-30T23:00:00Z,daily,14.8,no2,µg/m³
35986,2023-01-30T23:00:00Z,2023-01-31T23:00:00Z,daily,12.9,no2,µg/m³
35986,2023-01-31T23:00:00Z,2023-02-01T23:00:00Z,daily,9.88,no2,µg/m³
35986,2023-02-01T23:00:00Z,2023-02-02T23:00:00Z,daily,8.4,no2,µg/m³
35986,2023-02-13T23:00:00Z,2023-02-14T23:00:00Z,daily,15.0,no2,µg/m³
